code|description|ncm|cest|icms_aliquota|icms_cst|cbenef|icms_aliquota_reduzida|cfop|protege|piscofins_cst|pis_aliquota|cofins_aliquota|barcode|naturezareceita|sequencial|estado_origem|estado_destino
311981|SALGADINHO RUPPERS SABOR PRESUNTO  50G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7898952172448|0|0||
311982|SALGADINHO RUPPERS SABOR REQUEIJO  50G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7898952172479|0|0||
311983|SALGADINHO RUPPERS ZERO GORD. SABOR QUEIJO NACHOS|19041000||17|0||17.0|5102|0|01|1.65|7.6|7898952172356|0|0||
311984|SALGADINHO SANDITOS CEBOLA E SALSA 60G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896225700282|0|0||
311985|SALGADINHO SANDITOS CHURRASCO 140G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896225700145|0|0||
311986|SALGADINHO SANDITOS GALINHA 60G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896225700299|0|0||
311987|SALGADINHO SANDITOS NATURAL 30G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896225700152|0|0||
311988|SALGADINHO SANDITOS PRESUNTO 30G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896225700176|0|0||
311989|SALGADINHO SANDITOS REQUEIJAO 60G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896225700268|0|0||
311990|SALGADINHO SENSAES FRANGO GRELHADO  55G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840814694|0|0||
311991|SALGADINHO SENSAES PEITO DE PERU  55G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840814717|0|0||
311992|SALGADINHO SKINY   CLASSICO  ASSADO  38G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071025492|0|0||
311993|SALGADINHO SKINY   CLASSICO  ASSADO  88G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071025515|0|0||
7896071025485|SALGADINHO SKINY   CLASSICO  ASSADO  CEBOLA  38G|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
311994|SALGADINHO SKINY  CEBOLA  CLASSICO  ASSADO  78G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071025522|0|0||
311995|SALGADINHO SKINY  QUEIJO CLASSICO  ASSADO  78G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071025553|0|0||
311996|SALGADINHO SKINY CEBOLA ANEL 42X50GR|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
311997|SALGADINHO SKINY CLASSICO  ASSADO 78G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071025546|0|0||
311998|SALGADINHO SKINY CLASSICO  ASSADO PRESUNTO 78G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071025539|0|0||
311999|SALGADINHO SKINY MILHO ASSADO 38G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071025508|0|0||
312000|SALGADINHO SKINY ORIGINAL 60G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071022293|0|0||
312001|SALGADINHO SKINY PRESUNTO 42X60GR|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312002|SALGADINHO SKINY PRESUNTO 60G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071023023|0|0||
312003|SALGADINHO SKINY QUEIJO 42X60GR|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312004|SALGADINHO SKINY QUEIJO 60G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896071022309|0|0||
312005|SALGADINHO SKINY TRAD 42X60GR|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312006|SALGADINHO STAX LAYS CHEDDAR 156G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840226015|0|0||
312007|SALGADINHO STAX LAYS ORIGINAL 163G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840225810|0|0||
312008|SALGADINHO STAX SALSA E ONION 156G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840225919|0|0||
783573|SALGADINHO SULLPER 41GR PIZZA|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896245709647|0|0||
783574|SALGADINHO SULLPER 41GR PRESUNTO|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896245709661|0|0||
783575|SALGADINHO SULLPER 41GR QUEIJO|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896245709630|0|0||
783576|SALGADINHO SULLPER 41GR REQUEIJAO|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896245709654|0|0||
312009|SALGADINHO SULLPER PURURUCA BACON 10X70GR|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312010|SALGADINHO SULLPER TENS PIZZA 24X50|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312011|SALGADINHO SULLPER TENS PRESUNTO 24X50|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312012|SALGADINHO SULLPER TENS QUEIJO 24X50|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312013|SALGADINHO SULLPER TENS REQUEIJAO 24X50|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312014|SALGADINHO SULLPER TORRESMO 2X10X25GR|19041000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312015|SALGADINHO TORCIDA COSTELINHA C  LIMAO 45G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840818388|0|0||
312016|SALGADINHO TORCIDA JR COSTELINHA C  LIMAO 55G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840815172|0|0||
312017|SALGADINHO TORCIDA JR PIMENTA MEXICANA 45G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840815134|0|0||
312018|SALGADINHO TORCIDA JR. CHURRASCO 50G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896341130796|0|0||
312019|SALGADINHO TORCIDA SABOR CHURRASCO  45G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840818425|0|0||
312020|SALGADINHO TORCIDA SABOR PIMENTA MEXICANA  38G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840820312|0|0||
312021|SALGADINHO TORCIDA SABOR PIMENTA MEXICANA  45G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7892840818432|0|0||
312022|SALGADINHO TORRESMICOS BACON 45G|19041000||17|0||17.0|5102|0|01|1.65|7.6|7896245701832|0|0||
312023|SALGADO COXINHA CATUPIRY PRA VOCE 900GR|19059000|1704800|19|20|GO821019|7.0|5102|0|06|0.0|0.0|7898951356276|0|0||
312024|SALGADO MINI AMERICANO KG|19059000||19|20|GO821019|7.0|5102|0|01|1.65|7.6|9050|0|0||
312025|SALGADO NUTRELLA 100 INTEGRAL 4G UN|19059090||19|20|GO821019|7.0|5102|0|01|1.65|7.6|7896002304313|0|0||
312026|SALGADOS DIVERSOS KG|19059000||19|20|GO821019|7.0|5102|0|01|1.65|7.6|9024|0|0||
312027|SALGADOS DIVERSOS MEDIO UN|19059000||17|0||17.0|5102|0|01|1.65|7.6|9006|0|0||
312028|SALGADOS GRANDES DIVERSOS UN|19059000||19|20|GO821019|7.0|5102|0|01|1.65|7.6|1999|0|0||
312029|SALON LINE OLEO MANGA  QUERATINA 300 ML|33051000||19|0||19.0|5102|0|04|0.0|0.0|7898524344365|0|0||
783289|SALP/CHURRASCO BRASINHA  TEMPERADO  900G|25010020||17|0||17.0|5102|0|01|1.65|7.6|7896165720371|0|0||
312030|SALSA  CEBOLA E BACON DESIDRATADA KODILAR 30G|09042000||17|0||17.0|5102|0|01|1.65|7.6|7896256080421|0|0||
312031|SALSA  CEBOLA E TOMATE  DESIDRATADA KODILAR 30G|09042000||17|0||17.0|5102|0|01|1.65|7.6|7896256080483|0|0||
312032|SALSA DESIDRATADA BRASINHA  15G|09042000||17|0||17.0|5102|0|01|1.65|7.6|7896165733197|0|0||
312033|SALSA DESIDRATADA VELLY 10GR|28361000||17|0||17.0|5102|0|01|1.65|7.6|7896225717907|0|0||
312034|SALSA PECA|07049000||0|40|GO811010|0.0|5102|0|06|0.0|0.0||0|0||
312035|SALSICHA ANGLO 180G|16023900||17|0||17.0|5102|0|01|1.65|7.6|7899567245220|0|0||
783620|SALSICHA ANGLO MOLHO 300 GR|16023900||17|0||17.0|5102|0|01|1.65|7.6|7898430866999|0|0||
312036|SALSICHA ANGLO T VIENA 24X180GR|16010000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312037|SALSICHA APERITIVO BORDON 24X150GR|16010000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
783925|SALSICHA BORDON MOLHO 300GR|16023900||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312038|SALSICHA BORDON VIENA 180G|16023900||17|0||17.0|5102|0|01|1.65|7.6|7896031232083|0|0||
312039|SALSICHA KG|16010000|1707700|17|0||17.0|5102|0|01|1.65|7.6|1527|0|0||
312040|SALSICHA PERDIGAO 500G|16010000|1707700|17|0||17.0|5102|0|01|1.65|7.6|7891515742034|0|0||
312041|SALSICHA PERDIGAO HOT DOG 500G|16010000|1707700|17|0||17.0|5102|0|01|1.65|7.6|7893000135529|0|0||
312042|SALSICHA PERDIGAO TIPO VIENA  500G|16010000||17|0||17.0|5102|0|01|1.65|7.6|7891515742065|0|0||
312043|SALSICHA PIF PAF  HOT DOG 1KG|16010000||17|0||17.0|5102|0|01|1.65|7.6|7896581353627|0|0||
312044|SALSICHA PIF PAF  KG|16010000||17|0||17.0|5102|0|01|1.65|7.6|127|0|0||
312045|SALSICHA SEARA DE FRANGO|16010000||17|0||17.0|5102|0|01|1.65|7.6|7894904005833|0|0||
312046|SALSICHA SEARA HOT DOG 500G|16010000|1707700|17|0||17.0|5102|0|01|1.65|7.6|7894904005482|0|0||
312047|SALSICHA SEARA HOT DOG LONGUETTE 500G|16010000||17|0||17.0|5102|0|01|1.65|7.6|7894904009893|0|0||
312048|SALSICHA SUPER FRANGO KG|16023900||17|0||17.0|5102|0|01|1.65|7.6|116|0|0||
312049|SALSICHA SUPER FRANGO RESFRIADA KG|16010000||17|0||17.0|5102|0|01|1.65|7.6|249|0|0||
312050|SALSICHAO PIF PAF 600G|16010000||17|0||17.0|5102|0|01|1.65|7.6|7896581355225|0|0||
784279|SAN HAV KIDS TOP DISNEY AZ VENTO 25/6 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843176312|0|0||
7909843486923|SAND HAV  SLIN CIBER PINK 35/36|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909843486930|SAND HAV  SLIN CIBER PINK 37/38|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909843486947|SAND HAV  SLIN CIBER PINK 39/40|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909690639459|SAND HAV . SLIM TROPICAL 37/38|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909690639466|SAND HAV . SLIM TROPICAL 39/40|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
784210|SAND HAV ALOHA MUSGO 4344 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
784840|SAND HAV BABY BRASIL LOGO AZ NAVAL 20 UN/|64022000||17|0||17.0|5102|0|01|1.65|7.6|7891224970360|0|0||
783735|SAND HAV BABY BRASIL LOGO AZ NAVAL 21|64022000||17|0||17.0|5102|0|01|1.65|7.6|7891224970377|0|0||
783255|SAND HAV BABY BRASIL LOGO AZ NAVAL 22|64022000||17|0||17.0|5102|0|01|1.65|7.6|7891224970384|0|0||
784838|SAND HAV BABY BRASIL LOGO RS BCO 19 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843586272|0|0||
784839|SAND HAV BABY BRASIL LOGO RS BCO 20 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843586289|0|0||
312052|SAND HAV BABY HULK BCO 19 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843761129|0|0||
312053|SAND HAV BABY HULK BCO 20 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843761136|0|0||
312054|SAND HAV BABY HULK BCO 21 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843761143|0|0||
312055|SAND HAV BABY HULK BCO 22 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843761150|0|0||
783256|SAND HAV BABY MICKEY AZUL 22|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690532606|0|0||
783174|SAND HAV BABY PALETTE GLOW 20 1UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690520672|0|0||
783257|SAND HAV BABY PALLETE GLOW AZ NAVAL 22|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843907084|0|0||
783254|SAND HAV BABY PANTERA AMA 22|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843761297|0|0||
312056|SAND HAV BABY PEPPA PIG RS BALLET 19|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843773870|0|0||
312057|SAND HAV BABY PEPPA PIG RS BALLET 21|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843773894|0|0||
312058|SAND HAV BRASIL LIGHT AZ NAVAL 35 36|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843213222|0|0||
312059|SAND HAV BRASIL LIGHT AZ NAVAL 39 40|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843213246|0|0||
312060|SAND HAV BRASIL LIGHT AZ NAVAL 41 42|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843213253|0|0||
312061|SAND HAV BRASIL LIGHT AZ NAVAL 45 46|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843213277|0|0||
312062|SAND HAV BRASIL LIGHT BCO 35 36|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843212966|0|0||
312063|SAND HAV BRASIL LIGHT BCO 41 42|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843212997|0|0||
312064|SAND HAV BRASIL LIGHT BCO 43 44|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843213000|0|0||
312065|SAND HAV BRASIL LIGHT PTO 35 36|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843213062|0|0||
312066|SAND HAV BRASIL LIGHT PTO 39 40|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843213086|0|0||
312067|SAND HAV BRASIL LIGHT PTO 43 44|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843213109|0|0||
312068|SAND HAV COLOR AMAZONIA 39 40|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312069|SAND HAV COLOR AZUL CEU 35 36|64019990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312070|SAND HAV COLOR AZUL CEU 39 40|64019990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312071|SAND HAV COLOR AZUL NAVAL 35 36|64019990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312072|SAND HAV COLOR AZUL NAVAL 39 40|64019990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312073|SAND HAV COLOR BCO 35 36|64019990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312074|SAND HAV COLOR BCO 39 40|64019990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312075|SAND HAV COLOR MIX MARINHO BCO 39 40|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312076|SAND HAV COLOR MIX PTO CZ 39 40|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312077|SAND HAV COLOR PRETA 35 36|64019990||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312078|SAND HAV COLOR ROSA FLUX 35 36|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312079|SAND HAV COLOR ROSA FLUX 39 40|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
784841|SAND HAV FEM ELEGANCE AZ 35/6 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843821977|0|0||
784842|SAND HAV FEM ELEGANCE AZ 37/8 UN/|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843821984|0|0||
784843|SAND HAV FEM ELEGANCE AZ 39/0|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843821991|0|0||
784844|SAND HAV FEM ELEGANCE RS CROCUS 33/4 UN/|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843822011|0|0||
784303|SAND HAV FEM SLIM  ANIMALS PTO PINK 35/6  UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843080923|0|0||
784304|SAND HAV FEM SLIM  ANIMALS PTO PINK 37/8  UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843080930|0|0||
784299|SAND HAV FEM SLIM  GLOSS ROXO 33/4 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843981220|0|0||
784300|SAND HAV FEM SLIM  GLOSS ROXO 35/6 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843981237|0|0||
784301|SAND HAV FEM SLIM  GLOSS ROXO 37/8 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843981251|0|0||
784302|SAND HAV FEM SLIM  GLOSS ROXO 39/0 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843981268|0|0||
312080|SAND HAV FEM SLIM ANIMALS ROSA 37 38|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843461050|0|0||
312081|SAND HAV FEM SLIM DISNEY AZ 334 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843689003|0|0||
784845|SAND HAV FEM SLIM DISNEY BCO RS 33/4 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989113066|0|0||
784846|SAND HAV FEM SLIM DISNEY BCO RS 35/6 UN/|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989113073|0|0||
784874|SAND HAV FEM SLIM DISNEY BCO RS 37/8 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989113080|0|0||
784847|SAND HAV FEM SLIM DISNEY BCO RS 37/8 UN/|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
784848|SAND HAV FEM SLIM DISNEY BCO RS 39/0 UN/|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989113097|0|0||
784849|SAND HAV FEM SLIM DISNEY RS PEONIA 33/4 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989112960|0|0||
784850|SAND HAV FEM SLIM DISNEY RS PEONIA 35/6 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989112977|0|0||
784851|SAND HAV FEM SLIM DISNEY RS PEONIA 37/8|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989112984|0|0||
312082|SAND HAV FEM SLIM FLORAL PTO RS 356 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843493440|0|0||
312083|SAND HAV FEM SLIM FLORAL PTO RS 378 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843493457|0|0||
7909843493464|SAND HAV FEM SLIM FLORAL PTO RS 39/0 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
312084|SAND HAV FEM SLIM GLOSS CZ 356 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690582052|0|0||
784295|SAND HAV FEM SLIM GLOSS MAR 33/4 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843981138|0|0||
784296|SAND HAV FEM SLIM GLOSS MAR 35/6 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843981145|0|0||
784297|SAND HAV FEM SLIM GLOSS MAR 37/8 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843981169|0|0||
784298|SAND HAV FEM SLIM GLOSS MAR 39/0 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843981176|0|0||
783646|SAND HAV FEM SLIM L PINK 35/6|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843617112|0|0||
783647|SAND HAV FEM SLIM L PINK 37/8|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843617129|0|0||
312085|SAND HAV FEM SLIM LOGO METALIC AZUL TRANQUILIDADE|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843556664|0|0||
312086|SAND HAV FEM SLIM LOGO METALIC AZUL TRANQUILIDADE|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843556671|0|0||
312087|SAND HAV FEM SLIM LOGO METALIC AZUL TRANQUILIDADE|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843556688|0|0||
784564|SAND HAV FEM SLIM NAUTICAL BG MAR 33/34|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843958000|0|0||
784565|SAND HAV FEM SLIM NAUTICAL BG MAR 35/36|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843958017|0|0||
784566|SAND HAV FEM SLIM NAUTICAL BG MAR 37/8|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843958024|0|0||
784567|SAND HAV FEM SLIM NAUTICAL BG RS 33/34|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843958055|0|0||
784568|SAND HAV FEM SLIM NAUTICAL BG RS 35/36|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843958062|0|0||
312051|SAND HAV FEM SLIM NAUTICAL BG RS 35/6 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690639442|0|0||
784569|SAND HAV FEM SLIM NAUTICAL BG RS 37/8|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843958079|0|0||
312088|SAND HAV FEM SLIM ORGANIC RS DOU 378 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690354574|0|0||
783652|SAND HAV FEM SLIM PALETE GLOW 37/38|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843020530|0|0||
783648|SAND HAV FEM SLIM PALETTE GLOW AZ 35/36|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909690535034|0|0||
783649|SAND HAV FEM SLIM PALETTE GLOW AZ 37/38|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909690535041|0|0||
7909690534839|SAND HAV FEM SLIM PALETTE GLOW PTO 35/36|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909690534846|SAND HAV FEM SLIM PALETTE GLOW PTO 37/38|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909690534853|SAND HAV FEM SLIM PALETTE GLOW PTO 39/40|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
783650|SAND HAV FEM SLIM PALETTE GLOW RS 35/36|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909690534938|0|0||
783651|SAND HAV FEM SLIM PALETTE GLOW RS 37/38|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909690534945|0|0||
784852|SAND HAV FEM SLIM POSTCARD BG AZ 35/6 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989044926|0|0||
784853|SAND HAV FEM SLIM POSTCARD BG AZ 37/8|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989044933|0|0||
784854|SAND HAV FEM SLIM POSTCARD BG AZ 39/0|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843020264|0|0||
784875|SAND HAV FEM SLIM POSTCARD BG AZ 39/0 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989044940|0|0||
7909843329152|SAND HAV FEM SLIM RAINBOW PINK 35/36|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909843329169|SAND HAV FEM SLIM RAINBOW PINK 37/38|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909843329176|SAND HAV FEM SLIM RAINBOW PINK 39/40|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
783659|SAND HAV FEM SLIM SQUARE BCO 35/36|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843020547|0|0||
783277|SAND HAV FEM SLIM SQUARE BCO 37/8|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843020554|0|0||
783661|SAND HAV FEM SLIM SQUARE LOG MET PT 35/36|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843153245|0|0||
783663|SAND HAV FEM SLIM SQUARE LOG MET PT 37/38|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843153252|0|0||
784305|SAND HAV FEM SLIM SQUARE LOG MET PT 39/0 UN|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6|7909843153269|0|0||
784570|SAND HAV FEM SLIM SQUARE LOG P RX 35/36|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989014288|0|0||
784571|SAND HAV FEM SLIM SQUARE LOG P RX 37/38|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989014295|0|0||
784572|SAND HAV FEM SLIM SQUARE LOG P RX 39/40|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909989014301|0|0||
783265|SAND HAV FEM TOP DISNEY RS RS 37/8|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843176633|0|0||
7909843481287|SAND HAV FEM TOP LOGO FASHION PTO 39/40|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909843481294|SAND HAV FEM TOP LOGO FASHION PTO 41/42|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
784255|SAND HAV FEM TOP LOGOMANIA SALMAO 41/2 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843177418|0|0||
312089|SAND HAV FEM YOU ST TROPEZ LAR 378 UN0001UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690503408|0|0||
312090|SAND HAV H K T 25 26|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843020325|0|0||
312091|SAND HAV H K T 27 29|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843020332|0|0||
312092|SAND HAV H K T 29 30|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843020349|0|0||
312093|SAND HAV H K T 31 32|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843020509|0|0||
312094|SAND HAV H K T 33 34|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843020516|0|0||
312095|SAND HAV H K T 35 36|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909843020523|0|0||
784211|SAND HAV HYBRID AZUL INDIGO 3738 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
784212|SAND HAV HYBRID AZUL INDIGO 4344 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909843018315|SAND HAV KIDS BRANCO WHITE 27/28|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909843018322|SAND HAV KIDS BRANCO WHITE 29/30|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6||0|0||
7909843018339|SAND HAV KIDS BRANCO WHITE 31/32|64022000|0000000|17|0||17.0|5102|0|01|1.65|7.6||0|0||
783484|SAND HAV KIDS MAX AZUL 2728 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690676058|0|0||
783485|SAND HAV KIDS MAX AZUL 2930 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690676065|0|0||
783486|SAND HAV KIDS MAX AZUL 3132 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690676072|0|0||
783487|SAND HAV KIDS PRINCES LILASVD 2728 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690794998|0|0||
783488|SAND HAV KIDS PRINCES LILASVD 2930 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690795001|0|0||
783489|SAND HAV KIDS PRINCES ROSA CR 2728 UN|64022000||17|0||17.0|5102|0|01|1.65|7.6|7909690794639|0|0||
