code|barcode_df|description_df|ncm_df|cest_df|cfop_df|icms_cst_df|icms_aliquota_df|icms_aliquota_reduzida_df|protege_df|cbenef_df|piscofins_cst_df|pis_aliquota_df|cofins_aliquota_df|naturezareceita_df|sequencial_df|estado_origem_df|estado_destino_df|sequencial_items_df|barcode_items_df|description_items_df|ncm_items_df|cest_items_df|cfop_items_df|icms_cst_items_df|icms_aliquota_items_df|icms_aliquota_reduzida_items_df|protege_items_df|cbenef_items_df|piscofins_cst_items_df|pis_aliquota_items_df|cofins_aliquota_items_df|naturezareceita_id|status_item|estado_origem_items_df|estado_destino_items_df|sync_at|await_sync_at|sync_validate_at|naturezareceita_items_df|divergent_columns_df
501561|7896520028609|NCTAR GOIABA LAFRUIT 200ML|22029900|1711200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896520028609|NCTAR GOIABA LAFRUIT 200ML|22029900|1711200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501563|7896181702887|PE DE MOLEQUE 200G|17049090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896181702887|PE DE MOLEQUE 200G|17049090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501564||ROSQUINHAS FRITA KG|19059090|1703102|5102|0|19|19|0||01|0.0|0.0|0|0|||0||ROSQUINHAS FRITA KG|19059090|1703102|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501565|7896983100058|VELA MINAS N.5  8UN|34060000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896983100058|VELA MINAS N.5  8UN|34060000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501566|7891079013373|MAC NISSIN LAM HOT CARNE DESFIADA 85G|19023000|1704701|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891079013373|MAC NISSIN LAM HOT CARNE DESFIADA 85G|19023000|1704701|5102|20|12|7|0|GO821019|06|0.0|0.0|16.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||119|icms_aliquota, cbenef, naturezareceita
501568|7898909747118|SACO ALG CRU ATOALHADO 70X100|63071000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898909747118|SACO ALG CRU ATOALHADO 70X100|63071000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501570|7897184000222|REF ZAP COLA ZERO 1.5LT|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7897184000222|REF ZAP COLA ZERO 1.5LT|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
501571|7897534807389|PEDRA SANITARIA 25GR EUCALIPTO AZULIM|34025000|1100700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897534807389|PEDRA SANITARIA 25GR EUCALIPTO AZULIM|34025000|1100700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501572|7891132082285|REFRESCO MID GROSELHA 25GR|21069010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891132082285|REFRESCO MID GROSELHA 25GR|21069010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501573|7896026838542|PAPEL HIG PALOMA 30MT CAMOMILA 4X1|48181000|2004200|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896026838542|PAPEL HIG PALOMA 30MT CAMOMILA 4X1|48181000|2004200|5102|20|12|7|0|GO821019|06|0.0|0.0|27.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||130|icms_aliquota, cbenef, naturezareceita
501574|7896434921225|PA LEITE UHT SEMIDESNATADO 1000ML|04011010|1701600|5102|0|12|12|0||06|0.0|0.0|0|0|||0|7896434921225|PA LEITE UHT SEMIDESNATADO 1000ML|04011010|1701600|5102|0|12|12|0||06|0.0|0.0|6.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||110|naturezareceita
501575|7897309408575|FLEISCH MIST BOLO CHOCOLATE 390G|19012090|1704606|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897309408575|FLEISCH MIST BOLO CHOCOLATE 390G|19012090|1704606|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501576|7896983100256|VELAS MINAS N§9 8UN|34060000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896983100256|VELAS MINAS N§9 8UN|34060000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501577|7892300030596|COLORIFICO SINHA 100G|21039021|1703500|5102|20|12|12|0||01|0.0|0.0|0|0|||0|7892300030596|COLORIFICO SINHA 100G|21039021|1703500|5102|20|19|12|0|GO821022|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
501578|7891515430153|MORTADELA MISTA PERDIGAO 400GR|16010000|1707800|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891515430153|MORTADELA MISTA PERDIGAO 400GR|16010000|1707800|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501579|7896102502787|KETCHUP PICANTE QUERO FP 200G|21032010|1703400|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896102502787|KETCHUP PICANTE QUERO FP 200G|21032010|1703400|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501580|7896098909805|DETERG PO TIXAN PRIM SC 800G|34025000|1100400|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896098909805|DETERG PO TIXAN PRIM SC 800G|34025000|1100400|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501581||GLADE AERO LEMB  INFANCIA 20% DESC|33074900||5102|0|21|21|0||04|0.0|0.0|0|0|||0|7894650014448|GLADE AERO LEMB  INFANCIA 20% DESC|33074900||5102|0|21|21|0||04|0.0|0.0|10.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||002|barcode, naturezareceita
501582|7896224836098|CHOCOLATTO 3C REFIL 700G 5S|18069000|1700600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896224836098|CHOCOLATTO 3C REFIL 700G 5S|18069000|1700600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501583|7896098909904|L R PO TIXAN YPE MACIEZ CT 1.6KG GT80|34025000|1100400|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896098909904|L R PO TIXAN YPE MACIEZ CT 1.6KG GT80|34025000|1100400|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501584|7898279794859|FINI CHICLE OVO DINOSSAURO 80G|17041000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898279794859|FINI CHICLE OVO DINOSSAURO 80G|17041000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501585|7897323600153|SODA TROVAO POTE 1000GR|28151100||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897323600153|SODA TROVAO POTE 1000GR|28151100||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501586|7896440501350|NAFTALINA POLITRIZ 50G|29029020||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896440501350|NAFTALINA POLITRIZ 50G|29029020||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501587|7892840819682|SALG CHEETOS 45G ONDA REQUEIJAO|19041000|1703000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7892840819682|SALG CHEETOS 45G ONDA REQUEIJAO|19041000|1703000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501588|7898332010841|PRENDEDOR PLASTICO P COFFEE FILTERS|39249000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898332010841|PRENDEDOR PLASTICO P COFFEE FILTERS|39249000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501589|7891024035085|SAB PROTEX 85GR ALOE|34011190|2003400|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891024035085|SAB PROTEX 85GR ALOE|34011190|2003400|5102|20|12|7|0|GO821019|06|0.0|0.0|25.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||128|icms_aliquota, cbenef, naturezareceita
501590|7896314707789|ESPONJA BANHO SPLUM LACQUA 1UN|39249000|1400500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896314707789|ESPONJA BANHO SPLUM LACQUA 1UN|39249000|1400500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501591|7500435127240|ABS ALWAYS BASICO SUAVE C/ABAS 8UN|96190000|2005000|5102|20|7|7|0||01|0.0|0.0|0|0|||0|7500435127240|ABS ALWAYS BASICO SUAVE C/ABAS 8UN|96190000|2005000|5102|20|12|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
501592|7898113014143|AMACIANTE PROEZA 5LT EMOCAO (AZUL)|38099190|1100800|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898113014143|AMACIANTE PROEZA 5LT EMOCAO (AZUL)|38099190|1100800|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501594|8410525146435|TUBES MORANGO CITRICO 80GR FINI|17049020||5102|0|19|19|0||01|0.0|0.0|0|0|||0|8410525146435|TUBES MORANGO CITRICO 80GR FINI|17049020||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501595|7898195130038|REFRESCO CLIK LIMAO 100GR|21069010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898195130038|REFRESCO CLIK LIMAO 100GR|21069010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501596|7891027234799|TALAO PEDIDO TIL 1/32 50FLS|48201000|1902000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891027234799|TALAO PEDIDO TIL 1/32 50FLS|48201000|1902000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501597|7898016923832|PALMITO IMPERADOR INTEIRO 500GR|20089100|1709500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898016923832|PALMITO IMPERADOR INTEIRO 500GR|20089100|1709500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501598|7891000077962|NEGRESCO BISCOITO WAFER 110G|19053200|1705700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891000077962|NEGRESCO BISCOITO WAFER 110G|19053200|1705700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501599|7896058257199|TORTINI FLOW RECH MORANGO 86GR|19053100|1705300|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896058257199|TORTINI FLOW RECH MORANGO 86GR|19053100|1705300|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501600|7891132082520|REFRESCO MID GRAVIOLA 20GR|21069010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891132082520|REFRESCO MID GRAVIOLA 20GR|21069010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501601|7891010247409|SABONETE JOHNSONS ROSAS E SANDALO 80GR|34011190|2003400|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891010247409|SABONETE JOHNSONS ROSAS E SANDALO 80GR|34011190|2003400|5102|20|12|7|0|GO821019|06|0.0|0.0|25.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||128|icms_aliquota, cbenef, naturezareceita
501603|7896181709251|TORRONE BARRA COM AMENDOIM 90GR|17049090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896181709251|TORRONE BARRA COM AMENDOIM 90GR|17049090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501604|7896286614290|CORY PAO DE MEL DIMEL 350GR|19059020|1705602|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896286614290|CORY PAO DE MEL DIMEL 350GR|19059020|1705602|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501605|7892840253646|BATATA RUFFLES 167G ORIGINAL|20052000|1703200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7892840253646|BATATA RUFFLES 167G ORIGINAL|20052000|1703200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501606|7891167021211|SARD CAVALINHA G COSTA 125G|16041500|1708000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891167021211|SARD CAVALINHA G COSTA 125G|16041500|1708000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501607|7896286621199|CORY PALITO TORTA DE LIMAO 90GR|19059020|1705602|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896286621199|CORY PALITO TORTA DE LIMAO 90GR|19059020|1705602|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501608|7506339363883|CREME D ORAL B 70GR|33061000|2002300|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7506339363883|CREME D ORAL B 70GR|33061000|2002300|5102|20|12|7|0|GO821019|06|0.0|0.0|26.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||129|icms_aliquota, cbenef, naturezareceita
501609|7896440501862|DESINF POLITRIZ LAVANDA 1.75L|38089419||5102|20|7|7|0||01|0.0|0.0|0|0|||0|7896440501862|DESINF POLITRIZ LAVANDA 1.75L|38089419||5102|20|19|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
501611|7896045102938|FRISCO NOVO LIMONADA COM ABACAXI 25G|21069010||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896045102938|FRISCO NOVO LIMONADA COM ABACAXI 25G|21069010||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501612|7891010501105|FIO DENTAL JOHNSONS ESSENCIAL 100M|33062000|2002400|5102|0|19|19|0||06|0.0|0.0|0|0|||0|7891010501105|FIO DENTAL JOHNSONS ESSENCIAL 100M|33062000|2002400|5102|0|19|19|0||06|0.0|0.0|26.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||129|naturezareceita
501613|7896098901717|SABAO PO TIXAN PRIMAVERA SACHET 1KG|34025000|1100400|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896098901717|SABAO PO TIXAN PRIMAVERA SACHET 1KG|34025000|1100400|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501614|7897580400206|PAO INTEGRAL DE UVAS PASSAS E CANELA 400G|19059010|1706000|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7897580400206|PAO INTEGRAL DE UVAS PASSAS E CANELA 400G|19059010|1706000|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501615|7897323600603|SABAO ESTRELA ECONOMICO 5X200GRS|34011900||5102|20|7|7|0||01|0.0|0.0|0|0|||0|7897323600603|SABAO ESTRELA ECONOMICO 5X200GRS|34011900||5102|20|12|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
501616|7891515786298|BIG CHICKEN TRAD EMP CONG PT 1KG PD|16023230|1707900|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891515786298|BIG CHICKEN TRAD EMP CONG PT 1KG PD|16023230|1707900|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501617|7896520027824|VULCANO ENERGY DRINK LT 350ML|22029900|0301300|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7896520027824|VULCANO ENERGY DRINK LT 350ML|22029900|0301300|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
501619|7898648021821|AGUA DE COCO VITCOCO 200ML|20098921|1701100|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898648021821|AGUA DE COCO VITCOCO 200ML|20098921|1701100|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501620|7892300017290|CANJIQUINHA FINA SINHA 500G|11042300||5102|0|19|19|0||06|0.0|0.0|0|0|||0|7892300017290|CANJIQUINHA FINA SINHA 500G|11042300||5102|0|19|19|0||06|0.0|0.0|5.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||108|naturezareceita
501621|7891528038810|CREME D TANDY 50GR MORANGO|33061000|2002300|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7891528038810|CREME D TANDY 50GR MORANGO|33061000|2002300|5102|20|12|7|0|GO821019|06|0.0|0.0|26.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||129|icms_aliquota, cbenef, naturezareceita
501622|7896440501824|DESINF POLITRIZ GARDENIA 1.750LT|38089419||5102|20|7|7|0||01|0.0|0.0|0|0|||0|7896440501824|DESINF POLITRIZ GARDENIA 1.750LT|38089419||5102|20|19|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
501623|7891132080021|AJ AJI SAL P/CHURRASCO SACO 1KG|21039021|1703500|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891132080021|AJ AJI SAL P/CHURRASCO SACO 1KG|21039021|1703500|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501624|7896098909737|SABAO TIXAN YPE MACIEZ 400G|34025000|1100400|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896098909737|SABAO TIXAN YPE MACIEZ 400G|34025000|1100400|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501625|7891000077924|PRESTIGIO WAFER 110G|19053200|1705700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891000077924|PRESTIGIO WAFER 110G|19053200|1705700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501626|7896520021389|NECTAR UVA LAFRUIT 1LT|22029900|1711200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896520021389|NECTAR UVA LAFRUIT 1LT|22029900|1711200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501627|7896440501923|DESINF POLITRIZ MARINE 1.750LT|38089419||5102|20|7|7|0||01|0.0|0.0|0|0|||0|7896440501923|DESINF POLITRIZ MARINE 1.750LT|38089419||5102|20|19|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
501628|7896058259193|PASSION AMARGO 80G|19053200|1705700|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896058259193|PASSION AMARGO 80G|19053200|1705700|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501629|7896434921188|PA CREME DE AVELA POTE 300G|18069000|1700900|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896434921188|PA CREME DE AVELA POTE 300G|18069000|1700900|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501630|7896360400214|VELA SAO TARCISIO N§2 8X10G|34060000||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896360400214|VELA SAO TARCISIO N§2 8X10G|34060000||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501631|7898902230112|AGUA NOSSO COCO NATURAL 200ML|20098921|1701100|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7898902230112|AGUA NOSSO COCO NATURAL 200ML|20098921|1701100|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501633|7891031116920|AZEITONA HEMMER VERDE S/CAROCO SC 140G|20057000|1709200|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891031116920|AZEITONA HEMMER VERDE S/CAROCO SC 140G|20057000|1709200|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501634||QUEIJO CURADO REZENDE|04069020|1702408|5102|0|12|12|0||06|0.0|0.0|0|0|||0||QUEIJO CURADO REZENDE|04069020|1702408|5102|0|12|12|0||06|0.0|0.0|7.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||111|naturezareceita
501635|7894000050737|MAIONESE HELLMANNS 250GR LIGHT|21039011|1703900|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7894000050737|MAIONESE HELLMANNS 250GR LIGHT|21039011|1703900|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501636|7896007811021|MOLHO SHOYU AJI NO SHOYU 150ML|21031010|1703600|5102|0|19|19|0||01|0.0|0.0|0|0|||0|7896007811021|MOLHO SHOYU AJI NO SHOYU 150ML|21031010|1703600|5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501637|7896098901106|DESINFETANTE PINHO YPE TRADICAO FRASCO 500ML|38089419||5102|20|7|7|0||01|0.0|0.0|0|0|||0|7896098901106|DESINFETANTE PINHO YPE TRADICAO FRASCO 500ML|38089419||5102|20|19|7|0|GO821019|01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota
501638|7891200007929|COLA DUREPOXI 50GR|35061090||5102|0|19|19|0||01|0.0|0.0|0|0|||0|7891200007929|COLA DUREPOXI 50GR|35061090||5102|0|19|19|0||01|1.65|7.6||2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||0|pis_aliquota, cofins_aliquota
501639|7896629660045|MANTEIGA PT 500G|04051000|1702500|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7896629660045|MANTEIGA PT 500G|04051000|1702500|5102|20|12|7|0|GO821019|06|0.0|0.0|23.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||126|icms_aliquota, cbenef, naturezareceita
501640|7898080930279|CAFE SERRA DE CALDAS ALMOF 500G EXTRA FORTE|21011110|1710700|5102|20|7|7|0||06|0.0|0.0|0|0|||0|7898080930279|CAFE SERRA DE CALDAS ALMOF 500G EXTRA FORTE|21011110|1710700|5102|20|12|7|0|GO821019|06|0.0|0.0|20.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||123|icms_aliquota, cbenef, naturezareceita
501641|7897184000635|REF MINEIRO UVA PET 600ML|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|0|0|||0|7897184000635|REF MINEIRO UVA PET 600ML|22021000|0301001|5405|60|0|0|0||06|0.0|0.0|30.0|2|||2024-10-28 19:20:05.131248+00:00|2024-10-28 18:04:58.498525+00:00||918|naturezareceita
