code|await_sync_at|barcode|cbenef|cest|cfop|cofins_aliquota|description|divergent_columns|estado_destino|estado_origem|icms_aliquota|icms_aliquota_reduzida|icms_cst|naturezareceita|naturezareceita_id|ncm|pis_aliquota|piscofins_cst|protege|sequencial|status_item|sync_at|sync_validate_at
502716|2024-10-28 18:04:58.498525+00:00|7891155037859||1400100|5102|0.0|MAR PRATO FUNDO MENU 5843|pis_aliquota, cofins_aliquota|||19|19|0|0||70134900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502717|2024-10-28 18:04:58.498525+00:00|7896058503821||1703300|5102|0.0|AM PETTIZ CROCANTE CEBOLA SALSA 150G|pis_aliquota, cofins_aliquota|||19|19|0|0||20081100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502718|2024-10-28 18:04:58.498525+00:00|7896902211254||2002000|5102|0.0|OLEO CORPORAL CAPILAR UVA 100ML|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
502719|2024-10-28 18:04:58.498525+00:00|7898965982249|||5102|0.0|OVO GRANDE VERMELHO OMEGA 3 10UN|cbenef, naturezareceita|||0|0|40|0|15.0|04072100|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502721|2024-10-28 18:04:58.498525+00:00|7896256041507||1710300|5102|0.0|ACUCAR MASCAVO KODILAR 500G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|21.0|17011400|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502722|2024-10-28 18:04:58.498525+00:00|7891167011731||1708000|5102|0.0|ATUM SOLIDO EM OLEO 170G GDC|pis_aliquota, cofins_aliquota|||19|19|0|0||16041410|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502723|2024-10-28 18:04:58.498525+00:00|7898040081898||1707903|5102|0.0|HAMBURGUER DE FGO CONG 56GR|pis_aliquota, cofins_aliquota|||19|19|0|0||16023220|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502724|2024-10-28 18:04:58.498525+00:00|7891000337158||1702100|5102|0.0|MOLICO IOGURTE MORANGO 140GR|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502725|2024-10-28 18:04:58.498525+00:00|7896036095065||1704100|5102|0.0|MOLHO TOMATE POMAROLA PIZZA SH 300G|pis_aliquota, cofins_aliquota|||19|19|0|0||21032010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502726|2024-10-28 18:04:58.498525+00:00|7894904326044||1706201|5102|0.0|PIZZA DE CALABRESA 460G|pis_aliquota, cofins_aliquota|||19|19|0|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502727|2024-10-28 18:04:58.498525+00:00|7896440500643|||5102|0.0|DESINF POLITRIZ FLORAL 1.750LT|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||38089419|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502728|2024-10-28 18:04:58.498525+00:00|7896785450788||0600700|5405|0.0|OLEO P/MAQUINA SINGER 100ML|pis_aliquota, cofins_aliquota|||0|0|60|0||27101931|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502729|2024-10-28 18:04:58.498525+00:00|7891150063440||2001700|5102|0.0|SH SEDA 325ML NINA LIMPEZA MICELAR|naturezareceita|||21|21|0|0|10.0|33051000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
502730|2024-10-28 18:04:58.498525+00:00|7891031412176||1703900|5102|0.0|MAIONESE HEMMER 500G RECEITA CASEIRA|pis_aliquota, cofins_aliquota|||19|19|0|0||21039011|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502731|2024-10-28 18:04:58.498525+00:00|7899706187343||2001700|5102|0.0|SHAMPOO ELSEVE HIDRA HIALURONICO 200ML|naturezareceita|||21|21|0|0|10.0|33051000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
502732|2024-10-28 18:04:58.498525+00:00|7891150061958||1100800|5102|0.0|AMAC FOFO 500ML CONC CHEIRINHO DE INFANCIA|pis_aliquota, cofins_aliquota|||19|19|0|0||38099190|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502734|2024-10-28 18:04:58.498525+00:00|7891008097535||1700300|5102|0.0|CHOC GAROTO TALENTO MEIO AMARGO 90G|pis_aliquota, cofins_aliquota|||19|19|0|0||18063210|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502735|2024-10-28 18:04:58.498525+00:00|7898904771606||0302103|5405|0.0|CERV DEVASSA LAGER 0.350LTSLEEK|naturezareceita|||0|0|60|0|30.0|22030000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502736|2024-10-28 18:04:58.498525+00:00|78923409||2002800|5102|0.0|DR REXONA MASC ACTIVE 50GR|naturezareceita|||21|21|0|0|10.0|33072010|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
502738|2024-10-28 18:04:58.498525+00:00|7893000073142||1704802|5102|0.0|LASANHA A BOLONHESA FAMILI SADIA CTR 1KG|naturezareceita|||19|19|0|0|16.0|19022000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502739|2024-10-28 18:04:58.498525+00:00|7791293032443||2002800|5102|0.0|DA REXONA FEM ACTIVE EMOTION 90GR|naturezareceita|||21|21|0|0|10.0|33072010|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
502740|2024-10-28 18:04:58.498525+00:00|7898616501492||1703000|5102|0.0|ADORETTOS SALG DE MILHO CEBOLA E SALSA 50GR|pis_aliquota, cofins_aliquota|||19|19|0|0||19041000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502741|2024-10-28 18:04:58.498525+00:00|7896314707727||1400500|5102|0.0|ESPONJA BANHO SPLUM MASSAGEADORA|pis_aliquota, cofins_aliquota|||19|19|0|0||39249000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502742|2024-10-28 18:04:58.498525+00:00|7891000353295||1702100|5102|0.0|NESFIT IOGURTE MORANGO BAUN 150GR|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502743|2024-10-28 18:04:58.498525+00:00|7896292050044|||5102|0.0|MAGRO REF ABACAXI 8G|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502744|2024-10-28 18:04:58.498525+00:00|7898284590071|||5102|0.0|POLVILHO CASEIRO AZEDO 1KG COELHO|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||35051000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502745|2024-10-28 18:04:58.498525+00:00|7897534850491||2108700|5405|0.0|APAR BARB BLUSHAVE VERSA 3LAM C/FIT CB MOVEL|pis_aliquota, cofins_aliquota|||0|0|60|0||85102000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502746|2024-10-28 18:04:58.498525+00:00|7891000244548||1702100|5102|0.0|NESTLE IOG VITAMINA DE FRUTAS 1,250ML|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502747|2024-10-28 18:04:58.498525+00:00|7891141022777||0200700|5102|0.0|KEEP COOLER CLASSIC 275ML CITRICO|pis_aliquota, cofins_aliquota|||27|27|0|0||22060090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502748|2024-10-28 18:04:58.498525+00:00|7891150039001||1100800|5102|0.0|AMACIANTE CONFORT 500ML CONCEN PURO CUID|pis_aliquota, cofins_aliquota|||19|19|0|0||38099190|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502750|2024-10-28 18:04:58.498525+00:00|7891150037540||2001700|5102|0.0|SHAMPOO SEDA OLEO HIDRATACAO 325ML|naturezareceita|||21|21|0|0|10.0|33051000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
502751|2024-10-28 18:04:58.498525+00:00|7897323600184||1100800|5102|0.0|AMACIANTE ESTRELA BUQUE 2LTS|pis_aliquota, cofins_aliquota|||19|19|0|0||38099190|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502752|2024-10-28 18:04:58.498525+00:00|7897395001001||0302101|5405|0.0|CERV ITA PM 100% MALTE LN 330ML|naturezareceita|||0|0|60|0|30.0|22030000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502754|2024-10-28 18:04:58.498525+00:00|78937765||0301001|5405|0.0|FANTA GUARANA PET 200ML|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502755|2024-10-28 18:04:58.498525+00:00|7896245707650||1703000|5102|0.0|SALG MILHO MICOS GALINHA 175G|pis_aliquota, cofins_aliquota|||19|19|0|0||19041000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502756|2024-10-28 18:04:58.498525+00:00|7891167021037||1708100|5102|0.0|GDC SARDINHA 125G C/LIMAO|pis_aliquota, cofins_aliquota|||19|19|0|0||16041310|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502757|2024-10-28 18:04:58.498525+00:00|7895800412794|||5102|0.0|TRIDENT FRESH INTENSE 32G C/4UND.|pis_aliquota, cofins_aliquota|||19|19|0|0||21069050|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502758|2024-10-28 18:04:58.498525+00:00|7898951850101||1704906|5102|0.0|MAC COM C/OVOS PAI NOSSO 500G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|16.0|19021100|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502759|2024-10-28 18:04:58.498525+00:00|9002490235192||0301300|5405|0.0|RED BULL ACAI 250ML|naturezareceita|||0|0|60|0|30.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502760|2024-10-28 18:04:58.498525+00:00|7897089700111|||5102|0.0|ACAFRAO EM PO 40GR|pis_aliquota, cofins_aliquota|||19|19|0|0||09102000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502761|2024-10-28 18:04:58.498525+00:00|7897534800564|||5102|0.0|DESINF.VOREL EUCALIPTO 2L|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||38089419|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502762|2024-10-28 18:04:58.498525+00:00|7891000261002||1702100|5102|0.0|NINHO MAC/BAN 850GR|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
502763|2024-10-28 18:04:58.498525+00:00|7891515554224||1707900|5102|0.0|HAMBURGUER DE CARNE DE AVES E BOVINA|pis_aliquota, cofins_aliquota|||19|19|0|0||16023230|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502764|2024-10-28 18:04:58.498525+00:00|7896040701389||1100600|5102|0.0|LAVA ROUPAS VIDA MACIA 500ML INFANTIL|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502765|2024-10-28 18:04:58.498525+00:00|7898216250042||0301300|5102|0.0|GUARAMIX SPORT 500ML|pis_aliquota, cofins_aliquota|||19|19|0|0||22029900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502766|2024-10-28 18:04:58.498525+00:00|7898909755540||1709500|5102|0.0|AMEIXA TOZZI CALDA LATA 150G|pis_aliquota, cofins_aliquota|||19|19|0|0||20089900|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
502767|2024-10-28 18:04:58.498525+00:00|7891150066908||2003400|5102|0.0|SAB REXONA 84GR ANTIBAC LIMP PROFUNDA|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|25.0|34011190|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503040|2024-10-28 18:04:58.498525+00:00|7898016923320||1703102|5102|0.0|MOLHO PIMENTA EXTRA FORTE 145ML|pis_aliquota, cofins_aliquota|||19|19|0|0||19059090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503042|2024-10-28 18:04:58.498525+00:00|7896040706889||1100800|5102|0.0|AMAC AMACITEL 2LT LUXO POESIA AZUL|pis_aliquota, cofins_aliquota|||19|19|0|0||38099190|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503043|2024-10-28 18:04:58.498525+00:00|7894900914214||0301001|5405|0.0|KUAT GUARANA 2L RETORNAVEL|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503044|2024-10-28 18:04:58.498525+00:00|7898280000307|||5102|0.0|SAL PARA CHURRASO CRISTAL 1KG|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||25010090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503045|2024-10-28 18:04:58.498525+00:00|7891048046654|||5102|0.0|GELATINA DR OETKER 12G DIET MORANGO|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||12|12|20|0||21069029|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503046|2024-10-28 18:04:58.498525+00:00|7898585291998||2002400|5102|0.0|FIO DENTAL DENTIL ORIGINAL EXTRA FINO 125M|naturezareceita|||19|19|0|0|26.0|33062000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503047|2024-10-28 18:04:58.498525+00:00|7898909747170|||5102|0.0|PANO DE PRATO COPALIMPA XADREZ 68X48|pis_aliquota, cofins_aliquota|||19|19|0|0||63071000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503048|2024-10-28 18:04:58.498525+00:00|7622210696595|||5102|0.0|REFRESCO CLIGHT 8GR MARACUJA|pis_aliquota, cofins_aliquota|||19|19|0|0||21069010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503049|2024-10-28 18:04:58.498525+00:00|7896983100218|||5102|0.0|VELAS 7 DIAS IMAGEM/SANTO|pis_aliquota, cofins_aliquota|||19|19|0|0||34060000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503050|2024-10-28 18:04:58.498525+00:00|7896116901385|||5102|0.0|FEIJAO FRADINHO KICALDO TP1 1KG|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|4.0|07133590|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503051|2024-10-28 18:04:58.498525+00:00|7899026400955||2001200|5102|0.0|ESMALTE COLORAMA NATURAL VIA LACTEA SM|naturezareceita|||21|21|0|0|10.0|33043000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503052|2024-10-28 18:04:58.498525+00:00|7898922012293|||5102|0.0|FEIJAO FRADINHO DONA DE 1KG|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|4.0|07133590|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503053|2024-10-28 18:04:58.498525+00:00|4005808257553||2002800|5102|0.0|DR NIVEA MASC DRY IMPACT 50ML|naturezareceita|||21|21|0|0|10.0|33072010|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503054|2024-10-28 18:04:58.498525+00:00|7899026414549||2001200|5102|0.0|ESMALTE COLORAMA LEITE COCO BLISTER|naturezareceita|||21|21|0|0|10.0|33043000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503055|2024-10-28 18:04:58.498525+00:00|7896360401679||1100700|5102|0.0|OLEO ESSECIAL ZUPP CITRONELA 120ML|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503056|2024-10-28 18:04:58.498525+00:00|7622210573384||1700300|5102|0.0|CHOC LACTA LACTA AO LEITE 34GR|pis_aliquota, cofins_aliquota|||19|19|0|0||18063210|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503057|2024-10-28 18:04:58.498525+00:00|7898601690033||1703500|5102|0.0|TEMPERO COMPLETO COM PIMENTA VERDE 400GR|pis_aliquota, cofins_aliquota|||19|19|0|0||21039021|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503058|2024-10-28 18:04:58.498525+00:00|7898016923931||1703500|5102|0.0|MOLHO PIMENTA BIQUINHO 145ML|pis_aliquota, cofins_aliquota|||19|19|0|0||21039091|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503059|2024-10-28 18:04:58.498525+00:00|7891048061695||1704606|5102|0.0|BOLO DR OETKER CHOCOLATE 450G|pis_aliquota, cofins_aliquota|||19|19|0|0||19012090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503061|2024-10-28 18:04:58.498525+00:00|7896314708090||1400500|5102|0.0|ESPONJA DE BANHO SPLUM DELICATA 1UN|pis_aliquota, cofins_aliquota|||19|19|0|0||39249000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503062|2024-10-28 18:04:58.498525+00:00|7898016923467||1709000|5102|0.0|PIMENTA MALAGUETA IMPERADOR 30G|pis_aliquota, cofins_aliquota|||19|19|0|0||20019000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503063|2024-10-28 18:04:58.498525+00:00|7898332010049|||5102|0.0|COADOR CABO DE MADEIRA M-COFFE|pis_aliquota, cofins_aliquota|||19|19|0|0||63079090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503064|2024-10-28 18:04:58.498525+00:00|7891515476212||1704802|5102|0.0|LASANHA PEITO PERU DEFUMADO SADIA 600G|naturezareceita|||19|19|0|0|16.0|19022000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503065|2024-10-28 18:04:58.498525+00:00|7897000800548|||5102|0.0|DESINF LYSOFORM BRUTO 1LT ORIGINAL|icms_aliquota, cbenef, pis_aliquota, cofins_aliquota|||7|7|20|0||38089419|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503066|2024-10-28 18:04:58.498525+00:00|7894650013281|||5102|0.0|RAID ELETRICO LIQ 45N APARELHO OFER ESP|pis_aliquota, cofins_aliquota|||19|19|0|0||38089119|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503067|2024-10-28 18:04:58.498525+00:00|7896512905222||2003400|5102|0.0|SABONETE GRANADO GLICERINA TRADICIONAL 90GR|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|25.0|34011190|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503068|2024-10-28 18:04:58.498525+00:00|7891040222476||1100900|5102|0.0|ESPONJA SCOTCH BRITE LEVE 4 PAGUE 3|pis_aliquota, cofins_aliquota|||19|19|0|0||68053090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503069|2024-10-28 18:04:58.498525+00:00|7890101101576||1200400|5102|0.0|PINO MACHO TRIPOLAR|pis_aliquota, cofins_aliquota|||19|19|0|0||85366990|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503070|2024-10-28 18:04:58.498525+00:00|7891700011075||1703500|5102|0.0|TEMPERO ARISCO 1KG COMPLETO C/PIMENTA|pis_aliquota, cofins_aliquota|||19|19|0|0||21039021|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503071|2024-10-28 18:04:58.498525+00:00|7899706187404||2002100|5102|0.0|COND ELSEVE ELSEVE HIDRA HIAULURONICO 200ML|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503072|2024-10-28 18:04:58.498525+00:00|7896111921722||2001200|5102|0.0|ESMALTE IMPALA BASE FORTALECEDORA SM|naturezareceita|||21|21|0|0|10.0|33043000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503073|2024-10-28 18:04:58.498525+00:00|7896520027206||0301300|5405|0.0|VULCANO ENERGY DRINK LATA 473ML|naturezareceita|||0|0|60|0|30.0|22029900|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503074|2024-10-28 18:04:58.498525+00:00|7622210673831||1700300|5102|0.0|CHOC LACTA 80G LACTA AO LEITE|pis_aliquota, cofins_aliquota|||19|19|0|0||18063210|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503075|2024-10-28 18:04:58.498525+00:00|7896003738704||1705300|5102|0.0|BISC MARIL DISTRACAO 320GR BAUN CHOC|pis_aliquota, cofins_aliquota|||19|19|0|0||19053100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503076|2024-10-28 18:04:58.498525+00:00|7891150064737||2002800|5102|0.0|DA REXONA FEM FRUTAS VERMELHAS 150ML|naturezareceita|||21|21|0|0|10.0|33072010|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503077|2024-10-28 18:04:58.498525+00:00|7897323600702||1100700|5102|0.0|LIMPA PEDRAS ESTRELA 2LTS|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503078|2024-10-28 18:04:58.498525+00:00|7896037514831||1707600|5102|0.0|FEIJOADA ANGLO 830G|pis_aliquota, cofins_aliquota|||19|19|0|0||16010000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503079|2024-10-28 18:04:58.498525+00:00|7897534819399||1100700|5102|0.0|DESENGORD AZULIM 500ML LIMPEZA PESADA|pis_aliquota, cofins_aliquota|||19|19|0|0||34029039|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503081|2024-10-28 18:04:58.498525+00:00|7890001001594||1200400|5102|0.0|PINO MACHO BIPOLAR MACICO|pis_aliquota, cofins_aliquota|||19|19|0|0||85366990|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503082|2024-10-28 18:04:58.498525+00:00|7896098900819||1100700|5102|0.0|MU YPE NAT/C ODOR FR 500ML|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503083|2024-10-28 18:04:58.498525+00:00|7897474154468||1711100|5102|0.0|ALIM ACAI E GUAR BONY 1LT|pis_aliquota, cofins_aliquota|||21|21|0|0||22021000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503084|2024-10-28 18:04:58.498525+00:00|7898909747071|||5102|0.0|FLANELA BRANCA 40X60|pis_aliquota, cofins_aliquota|||19|19|0|0||63071000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503085|2024-10-28 18:04:58.498525+00:00|7897959810858|||5102|0.0|LEMON PEPPER15G|pis_aliquota, cofins_aliquota|||19|19|0|0||09042200|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503086|2024-10-28 18:04:58.498525+00:00|78935761||0400100|5405|0.0|DUNHILL CARLTON KS 20UN|naturezareceita|||0|0|60|0|12.0|24022000|0.0|5|0|0|2|2024-10-28 19:20:05.131248+00:00|
503087|2024-10-28 18:04:58.498525+00:00|7898372440998||1709000|5102|0.0|PIMENTA MALAGUETA VERM SABORELLE 70G|pis_aliquota, cofins_aliquota|||19|19|0|0||20019000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503088|2024-10-28 18:04:58.498525+00:00|7891200012572|||5102|0.0|COLA SUPER BONDER POWER FLEX GEL 2G|pis_aliquota, cofins_aliquota|||19|19|0|0||35061010|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503089|2024-10-28 18:04:58.498525+00:00|7897184000826||0301001|5405|0.0|REF MINEIRO CITRUS PET 600ML|naturezareceita|||0|0|60|0|30.0|22021000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503090|2024-10-28 18:04:58.498525+00:00|7896071024433||1705300|5102|0.0|BISC TODDY RECH MORANGO 100G|pis_aliquota, cofins_aliquota|||19|19|0|0||19053100|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503091|2024-10-28 18:04:58.498525+00:00|7891109604038|||5102|0.0|SAND HAV COLOR PRETO 43/44|pis_aliquota, cofins_aliquota|||19|19|0|0||64022000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503092|2024-10-28 18:04:58.498525+00:00|7899970400070||1700300|5102|0.0|BARRA DE CHOCOLATE MEIO AMARGO HERSHERS 92G|pis_aliquota, cofins_aliquota|||19|19|0|0||18063210|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503093|2024-10-28 18:04:58.498525+00:00|7891200009121|||5102|0.0|COLA BRANCA TENAZ 110G|pis_aliquota, cofins_aliquota|||19|19|0|0||35061090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503094|2024-10-28 18:04:58.498525+00:00|7896094905665||2003400|5102|0.0|SABONETE POM POM LEITE E MEL 80G|icms_aliquota, cbenef, naturezareceita|||7|7|20|0|25.0|34011190|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503095|2024-10-28 18:04:58.498525+00:00|7891000301968||1702100|5102|0.0|NESFIT IOG FRTS VERM 850GR|naturezareceita|||12|12|0|0|6.0|04032000|0.0|6|0|0|2|2024-10-28 19:20:05.131248+00:00|
503096|2024-10-28 18:04:58.498525+00:00|7896071018678||1704606|5102|0.0|MIST BOLO CHOCOLATE SANDELLA 400G|pis_aliquota, cofins_aliquota|||19|19|0|0||19012090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503097|2024-10-28 18:04:58.498525+00:00|7896181709503|||5102|0.0|PACOCA ROLHA TRADICIONAL POTE 140GR|pis_aliquota, cofins_aliquota|||19|19|0|0||17049090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503098|2024-10-28 18:04:58.498525+00:00|7898951038233||1101200|5102|0.0|SL ARTIPLAST BIG ROLL PRT 30L|pis_aliquota, cofins_aliquota|||19|19|0|0||39232990|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503099|2024-10-28 18:04:58.498525+00:00|7896004401843||1701100|5102|0.0|AGUA COCO MAIS COCO 1LI TP|pis_aliquota, cofins_aliquota|||19|19|0|0||20098921|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503100|2024-10-28 18:04:58.498525+00:00|80962328|||5102|0.0|MTS FLAT CLEAR B 30MINIP.MINT|pis_aliquota, cofins_aliquota|||19|19|0|0||21069060|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503101|2024-10-28 18:04:58.498525+00:00|7896013502937||2002200|5102|0.0|TINTURA NATUCOR IND 1.0 PRETO NATURAL REF 293$|naturezareceita|||21|21|0|0|10.0|33059000|0.0|4|0|0|2|2024-10-28 19:20:05.131248+00:00|
503102|2024-10-28 18:04:58.498525+00:00|7896314707697||1100900|5102|0.0|ESPOJA ESFRELUX MULTIUSO C/ 3UN|pis_aliquota, cofins_aliquota|||19|19|0|0||68053090|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503103|2024-10-28 18:04:58.498525+00:00|7891035040269||1100700|5102|0.0|FRAC SABAO PD VANISH WHITE 75GR|pis_aliquota, cofins_aliquota|||19|19|0|0||34025000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503104|2024-10-28 18:04:58.498525+00:00|7891089100025||1709200|5102|0.0|AZEITONAS LA VIOLETERA VERDE 200G|pis_aliquota, cofins_aliquota|||19|19|0|0||20057000|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
503105|2024-10-28 18:04:58.498525+00:00|7622210674050||1700300|5102|0.0|CHOC LACTA 80G LAKA DIAMANTE NEGRO|pis_aliquota, cofins_aliquota|||19|19|0|0||18063210|0.0|1|0|0|2|2024-10-28 19:20:05.131248+00:00|
